Show_ID,Type,Title,Director,Actor1,Actor2,Actor3,Actor4,Actor5,Country1,Country2,Country3,Date_Added,Release_Year,Rating,Duration,Gener1,Gener2,Gener3,Description,Year
s6704,Movie,Equilibrium,Kurt Wimmer,Christian Bale,Emily Watson,Taye Diggs,Angus Macfadyen,Sean Bean,United States,Unknown,Unknown,08-06-2019,2002,R,107 min,Action & Adventure,Dramas,Sci-Fi & Fantasy,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death.",2019
s6705,Movie,"Escape from the ""Liberty"" Cinema",Wojciech Marczewski,Janusz Gajos,Zbigniew Zamachowski,Teresa Marczewska,Piotr Fronczewski,Władysław Kowalski,Poland,Unknown,Unknown,01-10-2019,1990,TV-MA,88 min,Comedies,Dramas,Independent Movies,"Artistic rebellion ignites at the movies when film characters suddenly speak freely to the audience, prompting a surly censor to combat the uprising.",2019
s6706,Movie,Esperando La Carroza,Alejandro Doria,Luis Brandoni,China Zorrilla,Antonio Gasalla,Julio De Grazia,Betiana Blum,Argentina,Unknown,Unknown,15-07-2018,1985,NR,95 min,Comedies,Cult Movies,International Movies,Cora has three sons and a daughter and she´s almost 80. One day during a family reunion the big question comes up: who will be her heir?,2018
s6707,Movie,Estar o no estar,Marcelo González,Flavio Medina,Aislinn Derbez,Patricia Reyes Spíndola,Tiaré Scanda,Angélica Aragón,Mexico,Unknown,Unknown,14-01-2017,2016,TV-14,100 min,Dramas,International Movies,Romantic Movies,"An ill and addled man recalls what seems to be a brief but powerful past romance with a kindred spirit, a young Russian woman who lived a lonely life.",2017
s6708,Movie,Ethirmarai,Unknown,Ramanathan,Rakesh,Unknown,Unknown,Unknown,India,Unknown,Unknown,01-04-2018,2018,TV-14,91 min,International Movies,Music & Musicals,Thrillers,"While investigating a brutal string of deaths, a detective begins to suspect that mind control may have played a part in the murders.",2018
s6709,Movie,Euphoria,Valeria Golino,Riccardo Scamarcio,Valerio Mastandrea,Isabella Ferrari,Valentina Cervi,Jasmine Trinca,Italy,Unknown,Unknown,01-11-2019,2018,R,110 min,Dramas,International Movies,LGBTQ Movies,"An entrepreneur prone to partying and his estranged brother, a teacher resigned to a humdrum life, begin to bond under fragile circumstances.",2019
s6710,TV Show,Eurovision Song Contest,Unknown,Bar Refaeli,Erez Tal,Assi Azar,Lucy Ayoub,Unknown,Unknown,Unknown,Unknown,23-07-2019,2019,TV-PG,1 Season,International TV Shows,Unknown,Unknown,Singers from all over Europe represent their countries in an international showdown and vie for superstar glory.,2019
s6711,Movie,Evan Almighty,Tom Shadyac,Steve Carell,John Goodman,Molly Shannon,Lauren Graham,Graham Phillips,United States,Unknown,Unknown,16-04-2019,2007,PG,96 min,Children & Family Movies,Comedies,Faith & Spirituality,"God summons narcissistic Evan to build an ark in preparation for a flood. Meanwhile, Evan's family interprets his new hobby as a midlife crisis.",2019
s6712,Movie,Event Horizon,Paul W.S. Anderson,Laurence Fishburne,Sam Neill,Kathleen Quinlan,Joely Richardson,Richard T. Jones,United Kingdom,United States,Unknown,01-01-2020,1997,R,96 min,Horror Movies,Sci-Fi & Fantasy,Unknown,"After a signal is received from a long-missing spaceship, a rescue ship investigates, but the crew soon realizes something unimaginable has happened.",2020
s6713,Movie,Every Time I Die,Robi Michael,Drew Fonteiro,Marc Menchaca,Michelle Macedo,Tyler Fleming,Melissa Macedo,United States,Unknown,Unknown,25-02-2020,2019,TV-MA,98 min,Dramas,Independent Movies,Thrillers,"After a paramedic’s violent death during a weekend trip, his spirit inhabits his friends’ bodies in an effort to save them from a similar fate.",2020
s6714,Movie,Everybody Knows,Asghar Farhadi,Penélope Cruz,Javier Bardem,Ricardo Darín,Eduard Fernández,Bárbara Lennie,Spain,France,Italy,06-06-2019,2019,R,133 min,Dramas,International Movies,Thrillers,"Journeying back to her small Spanish hometown for her sister's wedding, Laura must grapple with long-buried secrets when her daughter is abducted.",2019
s6715,TV Show,Everyday Miracles,Unknown,Mark Miodownik,Unknown,Unknown,Unknown,Unknown,United Kingdom,Unknown,Unknown,01-08-2017,2014,TV-PG,1 Season,British TV Shows,Docuseries,International TV Shows,Materials scientist Mark Miodownik takes us into the world of everyday objects that make our lives more comfortable than those of our ancestors.,2017
s6716,Movie,Evolution,Ivan Reitman,David Duchovny,Julianne Moore,Orlando Jones,Seann William Scott,Ted Levine,United States,Unknown,Unknown,20-11-2019,2001,PG-13,102 min,Comedies,Sci-Fi & Fantasy,Unknown,"After two community college geology professors discover microscopic alien life-forms on a meteorite, the military and government become involved.",2019
s6717,Movie,Ex Machina,Alex Garland,Domhnall Gleeson,Alicia Vikander,Oscar Isaac,Sonoya Mizuno,Claire Selby,United Kingdom,Unknown,Unknown,26-07-2018,2015,R,108 min,Dramas,Independent Movies,International Movies,"A coder at a tech company wins a week-long retreat at the compound of his company's CEO, where he's tasked with testing a new artificial intelligence.",2018
s6718,TV Show,Ex-Boyfriend,Unknown,Tony Yang,Nana Lee,Jerry Huang,Liao Yi Chiao,Unknown,China,Unknown,Unknown,01-01-2017,2011,TV-14,1 Season,International TV Shows,Romantic TV Shows,TV Comedies,"Still haunted by the traumatic event that ended her high school romance, a young professional gets a new subordinate: her former sweetheart.",2017
s6719,TV Show,Exclusive Edition,James Lee,Berg Lee,Yise Loo,Alvin Wong,Hady,Monday Kang,Unknown,Unknown,Unknown,14-08-2017,2008,TV-14,1 Season,International TV Shows,TV Dramas,Unknown,"Young journalists working for a magazine juggle careers, romance and other challenges while reporting on social issues and news stories in Malaysia.",2017
s6720,Movie,Executive Decision,Stuart Baird,Kurt Russell,Halle Berry,John Leguizamo,Oliver Platt,Steven Seagal,United States,Unknown,Unknown,01-11-2019,1996,R,133 min,Action & Adventure,Unknown,Unknown,"When terrorists hijack a 747 and turn it into a nerve gas bomb aimed at Washington, D.C., commandos use an experimental plane to try to stop them.",2019
s6721,Movie,Exit Afghanistan,"Anders Sømme Hammer, Marius Arnesen, Klaus Erik Okstad, Olav Njaastad",Unknown,Unknown,Unknown,Unknown,Unknown,Norway,Unknown,Unknown,01-07-2016,2013,TV-MA,58 min,Documentaries,International Movies,Unknown,"Featuring interviews with participants on all sides, this documentary questions Norway and the West's protracted military involvement in Afghanistan.",2016
s6722,Movie,Exit Strategy,Michael Whitton,Jameel Saleem,Kimelia Weathers,Quincy Harris,Big Boy,Kevin Hart,United States,Unknown,Unknown,03-03-2019,2012,NR,79 min,Comedies,Romantic Movies,Unknown,"When James's living situation turns sour, he has little choice but to move in with his new girlfriend – a decision he almost immediately regrets.",2019
s6723,Movie,Exit Wounds,Andrzej Bartkowiak,Steven Seagal,DMX,Isaiah Washington,Anthony Anderson,Michael Jai White,United States,Unknown,Unknown,01-10-2019,2001,R,101 min,Action & Adventure,Unknown,Unknown,Maverick cop Orin Boyd joins forces with an unlikely ally in gangster Latrell Walker to take down a group of dirty Detroit cops.,2019
s6724,Movie,Expo,Joseph Mbah,Derek Davenport,Amelia Haberman,Shepsut Wilson,Titus Covington,Hayley Vrana,United States,Unknown,Unknown,29-08-2019,2019,TV-14,81 min,Action & Adventure,Dramas,Independent Movies,"Mistakenly accused of kidnapping, a veteran soldier leaves a trail of broken bad guys in his wake as he tries to rescue a teen sex trafficking victim.",2019
s6725,TV Show,Extras,Unknown,Ricky Gervais,Stephen Merchant,Ashley Jensen,Shaun Williamson,Shaun Pye,United Kingdom,United States,Unknown,31-03-2017,2006,TV-MA,2 Seasons,British TV Shows,TV Comedies,Unknown,"Grasping hungrily for stardom, bit actor Andy Millman and his pal Maggie spend their days chasing after work as film and TV extras.",2017
s6726,Movie,Eyyvah Eyyvah,Hakan Algül,Demet Akbağ,Ata Demirer,Özge Borak,Bican Günalan,Salih Kalyon,Turkey,Unknown,Unknown,10-03-2017,2010,TV-MA,99 min,Comedies,International Movies,Unknown,"A clarinet player who lives with his grandparents in a small village is forced to move to Istanbul, where he meets a singer enjoying sudden fame.",2017
s6727,Movie,Eyyvah Eyyvah 2,Hakan Algül,Demet Akbağ,Ata Demirer,Özge Borak,Salih Kalyon,Tanju Tuncel,Turkey,Unknown,Unknown,10-03-2017,2011,TV-PG,106 min,Comedies,International Movies,Romantic Movies,"Hüseyin has found his father, and now has one more mission – to get together with the girl of his dreams, with a little help from his new friend.",2017
s6728,Movie,Eyyvah Eyyvah 3,Hakan Algül,Demet Akbağ,Ata Demirer,Özge Borak,Salih Kalyon,Tanju Tuncel,Turkey,Unknown,Unknown,10-03-2017,2014,TV-PG,103 min,Comedies,International Movies,Unknown,"Life is tough for Hüseyin after marrying his true love. He works day and night to support his growing family, while singer Firuzan copes with fame.",2017
s6729,TV Show,Ezel,Unknown,Kenan İmirzalıoğlu,Cansu Dere,Haluk Bilginer,Yiğit Özşener,Barış Falay,Turkey,Unknown,Unknown,26-12-2016,2009,TV-14,1 Season,Crime TV Shows,International TV Shows,TV Dramas,A young man framed for a crime escapes a prison sentence by faking his own death and assuming a new identity as he seeks revenge.,2016
s6730,Movie,F the Prom,Benny Fine,Cameron Palatas,Richard Karn,Cheri Oteri,Danielle Campbell,Nicholle Tom,United States,Unknown,Unknown,05-03-2018,2017,TV-MA,92 min,Comedies,Romantic Movies,Unknown,"Maddy and Cole were inseparable before high school. Then she got popular; he didn't. But after Maddy is betrayed, she and Cole reunite – to ruin prom.",2018
s6731,Movie,Face 2 Face,Matt Toronto,Daniela Bobadilla,Daniel Amerman,Kevin McCorkle,Mary Gordon Murray,Emily Jordan,United States,Unknown,Unknown,15-01-2018,2017,TV-MA,89 min,Dramas,Independent Movies,Unknown,"Two former friends, who now live far apart, learn about each other's insecurities and secrets over a series of video chats.",2018
s6732,TV Show,Fairy Tail,Unknown,Tetsuya Kakihara,Aya Hirano,Rie Kugimiya,Yuichi Nakamura,Sayaka Ohara,Japan,Unknown,Unknown,01-04-2017,2009,TV-MA,1 Season,Anime Series,International TV Shows,Unknown,"When four young wizards team up to take jobs across the kingdom, they forge a bond more powerful than any magic and grow stronger with every mission.",2017
s6733,TV Show,Fake or Fortune?,Unknown,Fiona Bruce,Philip Mould,Bendor Grosvenor,Unknown,Unknown,United Kingdom,Unknown,Unknown,26-07-2019,2015,TV-G,1 Season,British TV Shows,Crime TV Shows,Docuseries,Fiona Bruce and Philip Mould use investigative skills and scientific techniques to determine if paintings are real or just impressive forgeries.,2019
s6734,Movie,Fakta Ladh Mhana,Sanjay Jadhav,Sachin Khedekar,Bharat Jadhav,Aniket Vishwasrao,Siddarth Jadhav,Sanjay Narvekar,India,Unknown,Unknown,15-02-2018,2011,TV-14,150 min,Action & Adventure,Dramas,International Movies,"A young man enlists the help of his friends to avenge his uncle's death by taking on a powerful, unscrupulous politician.",2018
s6735,Movie,Fall Girls,Chris Stokes,Amara La Negra,Erica Hubbard,Joely Fisher,Paris Phillips,Erica Peeples,United States,Unknown,Unknown,01-01-2020,2019,TV-14,80 min,Comedies,Unknown,Unknown,"Following a night of hard partying that left their tycoon boss dead, four women try to keep it a secret in hopes of closing a billion-dollar deal.",2020
s6736,Movie,Fallen,Gregory Hoblit,Denzel Washington,John Goodman,Donald Sutherland,Embeth Davidtz,James Gandolfini,United States,Unknown,Unknown,01-11-2019,1998,R,124 min,Thrillers,Unknown,Unknown,A tough homicide cop faces his most dangerous assignment when he must stop a murderous evil spirit who can move from one host to the next.,2019
s6737,Movie,Familiye,"Sedat Kirtan, Kubilay Sarikaya",Kubilay Sarikaya,Arnel Taci,Muhammed Kirtan,Violetta Schurawlow,Burak Yiğit,Germany,Unknown,Unknown,01-05-2019,2017,TV-MA,99 min,Dramas,Independent Movies,International Movies,"An ex-con struggles to take care of his two brothers, a gambling addict and a young man with Down syndrome, after being released from prison.",2019
s6738,Movie,Famous in Ahmedabad,Hardik Mehta,Unknown,Unknown,Unknown,Unknown,Unknown,India,Unknown,Unknown,15-12-2016,2015,TV-14,29 min,Documentaries,International Movies,Unknown,Follow an 11-year-old boy as he goes from ordinary child to colorful competitor in his quest for a big win at India’s biggest kite-flying festival.,2016
s6739,Movie,Fanatic,Keith L. Smith,Denyce Lawton,Hosea Chanchez,Michelle Mitchenor,Darius McCrary,Shawne Merriman,United States,Unknown,Unknown,24-08-2019,2019,TV-14,91 min,Thrillers,Unknown,Unknown,"When a successful young rap star has an affair with an obsessive fan, his life is turned upside down when she kidnaps him.",2019
s6740,Movie,Fandry,Nagraj Manjule,Somnath Awghade,Suraj Pawar,Chhaya Kadam,Kishore Kadam,Rajeshwari Kharat,India,Unknown,Unknown,01-01-2018,2014,NR,102 min,Dramas,Independent Movies,International Movies,"Spunky, lower-caste lad Jabya falls for lovely, upper-caste Shalu. But his family's derided social position proves a stubborn stumbling block to love.",2018
s6741,Movie,Farce,Shadi Ali,Ahmed Fathy,Bayoumi Fouad,Sami Maghouri,Mohammed Tharwat,Mohamed Salam,Egypt,Unknown,Unknown,06-06-2019,2017,TV-MA,94 min,Comedies,International Movies,Unknown,"A beauty expert, a drug dealer and a bungling revolutionary end up in the grips of an extremist group after meeting on a plane to Lebanon.",2019
s6742,TV Show,Fatal Destiny,Unknown,Arucha Tosawat,Nappon Gomarachun,Phakin Khamwilaisak,Ratchawin Wongviriya,Penpak Sirikul,Unknown,Unknown,Unknown,13-07-2018,2016,TV-MA,1 Season,Crime TV Shows,International TV Shows,TV Action & Adventure,A young man from a humble family is drawn into a life of crime – and soon confronts a determined cop in hot pursuit.,2018
s6743,TV Show,Father Brown,Ian Barber,Mark Williams,Sorcha Cusack,Nancy Carroll,Alex Price,Hugo Speer,United Kingdom,Unknown,Unknown,31-03-2018,2017,TV-14,6 Seasons,British TV Shows,Crime TV Shows,TV Dramas,"A modest, compassionate priest doubles as an effective crime solver in this series based on the short stories by G.K. Chesterton.",2018
s6744,Movie,Fear and Loathing in Las Vegas,Terry Gilliam,Johnny Depp,Benicio Del Toro,Tobey Maguire,Ellen Barkin,Gary Busey,United States,Unknown,Unknown,01-11-2019,1998,R,118 min,Comedies,Cult Movies,Dramas,A sportswriter and his Samoan lawyer embark on a hallucinogenic three-day romp from Los Angeles to Las Vegas in this counterculture cult favorite.,2019
s6745,TV Show,Fear Files... Har Mod Pe Darr,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,India,Unknown,Unknown,01-06-2017,2015,TV-MA,1 Season,International TV Shows,TV Horror,TV Thrillers,"Possessed lovers, witches, haunted houses and more bring tales of horror to the screen in this anthology series.",2017
s6746,Movie,Feel Rich,Peter Spirer,Quincy Jones,Common,Russell Simmons,Fat Joe,Paul Wall,United States,Unknown,Unknown,23-08-2017,2017,TV-MA,70 min,Documentaries,Unknown,Unknown,"Talking squarely to the hip-hop generation, musicians, athletes and others outline the benefits of exercise, a healthy diet and spiritual wellness.",2017
s6747,Movie,Fiddler on the Roof,Norman Jewison,Topol,Norma Crane,Leonard Frey,Molly Picon,Paul Mann,United States,Unknown,Unknown,01-07-2020,1971,G,181 min,Classic Movies,Dramas,Music & Musicals,"This adaptation of the musical chronicles the trials of a Jewish peasant, his wife, and their three strong-willed daughters in pre-revolutionary Russia.",2020
s6748,Movie,Fifty,Biyi Bandele,Dakore Akande,Ireti Doyle,Nse Ikpe-Etim,Omoni Oboli,Unknown,Nigeria,Unknown,Unknown,28-12-2015,2015,NR,101 min,Dramas,International Movies,Unknown,"In Lagos, Nigeria, four successful women on the verge of 50 take stock of their lives and loves over the course of one week.",2015
s6749,Movie,Figaro Pho,Luke Jurevicius,Luke Jurevicius,Unknown,Unknown,Unknown,Unknown,United Kingdom,Unknown,Unknown,01-09-2016,2008,TV-Y7,29 min,Children & Family Movies,Comedies,Unknown,Quirky little Figaro has a whole alphabet's worth of phobias. These wordless animated shorts follow his many fears from A to Z.,2016
